EnrolledElectiveBefore,GradeAvgPrevElec,Grade,Major,Class,GradePerm,Course1,Course2,Course3,Course4,Course5,Course6,Course7
1,88.89,55.68,1,1,51.84,70.79,0,0,0,0,0,0
0,0,83.4,3,4,68.55,0,0,0,0,91.83,0,0
0,0,73.42,1,1,65.56,0,0,0,0,81.95,0,0
1,74.08,80.71,3,1,66.62,0,79.86,0,0,0,0,0
1,44.71,87.39,2,4,81.93,0,75.37,0,60.3,0,0,0
0,0,83.07,1,3,69.21,0,0,0,0,0,93.77,0
1,54.61,74.5,2,2,77.9,71.11,0,0,0,67.3,0,0
0,0,65.89,3,3,59.71,0,0,0,0,0,73.29,0
0,0,77.49,3,2,83.34,0,0,0,0,0,85.3,0
0,0,72.11,2,1,78.13,0,0,0,0,0,0,80.33
1,51.79,67.39,2,1,57.59,0,56.54,0,0,0,0,0
1,51.74,64.85,2,1,81.76,0,58.35,0,0,0,0,0
1,71.88,80.79,3,4,64.59,0,0,0,0,0,76.11,85.94
0,0,84.77,3,4,51.27,0,0,0,0,0,0,94.87
0,0,67.25,3,4,80.85,0,0,0,0,77.59,0,0
0,0,65.63,2,2,66.23,0,0,0,0,0,76.09,0
1,49.86,76.98,3,4,61.92,58.3,0,0,0,0,58.06,0
0,0,63.65,1,4,82.15,0,0,0,0,0,0,73.95
1,64.66,76.04,1,4,71,0,0,64.38,0,0,73.55,0
1,52.39,87.37,2,3,69.55,0,0,0,0,73.36,0,75.67
1,29.84,65.82,1,2,71.75,0,0,0,0,0,55.2,45.7
1,54.11,70.25,3,1,62.17,0,67.46,0,0,0,0,0
1,43.62,89.9,1,1,86.26,0,58.73,0,0,0,0,0
0,0,66.27,3,4,72.36,0,0,0,0,0,76.03,0
0,0,71.41,2,4,68.25,0,0,0,0,0,82.36,0
0,0,60.58,2,1,71.01,0,0,0,0,68.24,0,0
0,0,62.97,1,2,86.1,0,0,0,0,0,0,76.22
1,70.97,56.21,2,2,73.43,0,0,0,0,0,68.58,69.7
1,64.79,99.25,2,3,77.81,0,0,0,0,82.01,83.77,0
1,53.85,75.72,1,1,56.87,60.52,0,0,0,0,0,0
0,0,69.54,1,4,66.65,0,0,0,0,0,0,81.5
0,0,59.43,1,4,67.39,0,0,0,0,0,0,68.11
1,52.9,51.75,2,4,87.08,0,0,0,0,0,50.26,52.67
0,0,72.42,3,1,72.22,0,0,0,0,0,0,82.03
0,0,68.55,3,2,61.64,0,0,0,0,0,0,80.39
0,0,75.02,3,2,72.75,0,0,0,0,83.82,0,0
1,84.96,76.92,2,1,68.69,0,72.4,0,0,0,0,0
0,0,80.12,1,2,70.42,0,0,0,0,0,89.45,0
1,37.41,69.58,1,4,60.96,0,0,0,0,0,43.9,59.48
0,0,76.22,3,4,62.58,0,0,0,0,0,83.42,0
1,51.78,65.92,2,3,67.32,0,0,0,0,58.55,54.61,0
0,0,61.49,1,1,75.81,0,0,0,0,72.99,0,0
0,0,66.62,2,4,63.73,0,0,0,0,74.24,0,0
1,65.79,77.69,1,2,76.13,0,80.44,0,0,0,64.05,0
1,61.51,76.06,3,1,76.11,59.57,0,0,0,0,0,0
1,45.97,69.87,2,3,61.97,0,0,0,0,0,60.76,51.27
0,0,73.22,3,3,60.33,0,0,0,0,0,0,83.57
1,65.97,86.08,3,1,60.4,0,74.94,0,0,0,0,0
0,0,51.98,1,2,68.66,0,0,0,0,0,0,62.36
1,78.34,57.45,1,1,70.66,0,68.38,0,0,0,0,0
0,0,69.87,2,1,68.23,0,0,0,0,0,81.05,0
0,0,77,3,2,79.74,0,0,0,0,0,0,85.71
0,0,67.85,1,1,64.45,0,0,0,0,0,78.99,0
1,42.1,79.03,1,1,71.41,51.22,0,0,0,0,0,0
0,0,39.93,1,4,80.79,0,0,0,0,50.57,0,0
1,40.55,46.7,3,3,73.92,0,0,0,0,0,35.23,35.52
0,0,64.32,2,3,81.4,0,0,0,0,0,0,74.38
0,0,96.67,1,2,65.98,0,0,0,0,0,100,0
0,0,70,1,3,84.77,0,0,0,0,76.48,0,0
0,0,47.59,3,2,74.77,0,0,0,0,0,0,60.44
1,53.97,66.4,1,2,66.7,0,0,0,0,61.9,0,59.66
0,0,76.17,3,2,98,0,0,0,0,87.29,0,0
0,0,79.62,2,1,65.63,0,0,0,0,0,0,90.91
1,71.97,74.71,3,3,64.64,76.88,0,0,0,0,0,73.26
0,0,67.64,3,4,79.08,0,0,0,0,77.55,0,0
1,69.52,76.79,3,4,80.82,80.76,0,0,0,0,0,70.92
1,84.44,81.54,1,4,66.7,83.77,0,0,0,78.13,0,0
0,0,64.45,3,4,77.86,0,0,0,0,73.38,0,0
0,0,68.76,1,4,70.96,0,0,0,0,0,0,76.76
1,41.26,68.64,3,2,62.37,0,0,0,0,57.75,0,60.06
1,49.35,52.94,1,4,49.54,0,0,0,0,0,60,55.04
1,70.57,57.43,1,2,78.72,0,0,0,0,63.35,69.53,0
1,62.33,46.81,1,1,64.52,0,60.89,0,0,0,0,0
1,74.05,70.84,3,4,78.88,64.87,0,0,0,0,0,73.45
1,71.55,67.02,3,3,63.8,0,0,0,0,0,73.13,63.96
1,62.11,66.61,1,3,73.68,0,0,0,0,62.18,0,73.72
1,67.1,69.66,1,3,61.76,0,0,0,0,0,61.07,65.32
0,0,75.19,3,4,76.22,0,0,0,0,0,86.08,0
1,81.23,63.27,1,4,73.98,0,0,0,0,0,76.27,66.42
0,0,81.74,2,3,70.95,0,0,0,0,92.86,0,0
0,0,54.08,3,3,69.54,0,0,0,0,62.63,0,0
1,68.79,69.86,1,4,71.4,0,0,0,0,64.03,0,64.72
1,77.05,69.02,3,3,55.68,0,0,0,0,0,79.59,79.09
0,0,78.5,3,1,65.05,0,0,0,0,0,88.58,0
0,0,65.05,2,4,63.51,0,0,0,0,74.72,0,0
1,35.7,80.69,2,4,69.04,0,0,54.35,0,0,0,52.01
1,68.59,67.66,3,4,54.77,69.79,0,0,0,0,75.36,0
1,88.54,68.98,2,1,80.71,75.47,0,0,0,0,0,0
1,48.37,68.51,2,1,78.61,0,50.63,0,0,0,0,0
0,0,76.98,1,3,76.8,0,0,0,0,0,0,86.36
0,0,78.53,2,3,69.39,0,0,0,0,0,0,90.65
0,0,63.95,2,3,71.49,0,0,0,0,75.4,0,0
0,0,55.91,2,1,68.01,0,0,0,0,0,69.19,0
0,0,60.19,3,3,62.61,0,0,0,0,0,0,67.42
0,0,71.65,1,3,72.52,0,0,0,0,79.26,0,0
0,0,69.83,2,3,59.44,0,0,0,0,79.21,0,0
1,52.81,71.41,1,2,65.52,0,0,69.64,55.64,0,0,0
1,55.48,62.75,2,2,72.03,0,0,0,0,0,67.59,66.27
1,68.05,77.96,1,3,75.27,0,0,0,0,66.38,0,63.88
1,53.79,68.24,3,1,67.3,0,61.93,0,0,0,0,0
0,0,53.67,2,3,60.45,0,0,0,0,0,0,63.25
0,0,71.55,3,1,56.19,0,0,0,0,0,0,80.53
1,73.33,75.47,2,2,80.02,0,0,0,79.21,82.39,0,0
0,0,71.44,1,2,55.59,0,0,0,0,0,81.93,0
0,0,71.3,1,3,77.64,0,0,0,0,0,0,80.46
0,0,72.27,3,2,69.72,0,0,0,0,0,83.34,0
0,0,59.46,2,3,78.59,0,0,0,0,0,0,70.69
1,79.93,85.32,1,3,81.06,0,0,0,84.56,0,88.14,0
1,63.27,66.74,3,1,75.72,0,60.45,0,0,0,0,0
1,50.1,84.67,3,1,86.33,57.76,0,0,0,0,0,0
1,67.11,64.46,2,2,65.53,0,0,0,0,72.8,0,55.86
0,0,79.67,2,2,69.83,0,0,0,0,89.56,0,0
1,59.42,72.4,3,4,72.74,63.41,0,0,0,0,0,70.87
0,0,71,1,3,64.42,0,0,0,0,82.14,0,0
1,63.9,60.61,2,3,76.22,0,0,0,0,67.4,55.55,0
0,0,82.06,1,2,70.14,0,0,0,0,88.35,0,0
1,63.75,74.19,3,1,67.88,0,60.29,0,0,0,0,0
0,0,69.1,1,1,76.23,0,0,0,0,0,0,79.46
0,0,82.07,3,2,78.05,0,0,0,0,91.82,0,0
0,0,70.89,1,2,67.56,0,0,0,0,0,0,82.07
0,0,92.1,2,2,62.23,0,0,0,0,100,0,0
0,0,80.17,3,4,85.71,0,0,0,0,89.01,0,0
0,0,66.69,2,2,56.77,0,0,0,0,0,0,78.3
0,0,83.58,3,2,58.26,0,0,0,0,0,91.17,0
0,0,70.61,3,3,64.88,0,0,0,0,80.51,0,0
0,0,90.06,1,4,57.57,0,0,0,0,0,0,100
1,59.72,70.82,1,2,80.71,0,0,0,74.87,0,0,63.56
1,79.25,69.21,2,3,78.68,0,0,0,0,69.71,82.69,0
1,68.97,70.94,3,2,67.22,0,72.02,0,0,61.08,0,0
1,92.83,74,3,3,54.65,0,0,0,0,0,82.26,84.42
1,56.7,85.49,2,2,60.11,0,0,0,0,79.03,0,73.74
0,0,72.93,1,3,74.16,0,0,0,0,0,84.07,0
1,73.37,68.93,2,1,65.82,0,79.58,0,0,0,0,0
1,51.67,65.07,3,4,95.54,51.69,0,0,0,0,60.62,0
0,0,77.86,3,3,50.94,0,0,0,0,0,90.48,0
1,38.07,64.46,3,1,90.06,0,47.07,0,0,0,0,0
1,36.77,58.31,2,1,77.42,52.15,0,0,0,0,0,0
0,0,60.58,3,2,62.08,0,0,0,0,71.28,0,0
1,71.9,65.35,2,3,79.7,0,0,0,0,63.07,0,71.98
1,69.57,68.76,2,2,87.13,0,0,0,0,73.66,64.55,0
0,0,80.53,3,2,70.71,0,0,0,0,0,93.39,0
0,0,64.23,1,2,67.9,0,0,0,0,0,0,71.89
0,0,81.97,2,2,70.99,0,0,0,0,0,0,90.95
0,0,53.62,3,1,73.8,0,0,0,0,0,0,65.13
1,71.06,96.35,2,1,59.46,0,74.99,0,0,0,0,0
1,66.5,54.14,3,3,69.69,60.59,0,0,0,0,53.36,0
1,56.85,71.98,1,1,78.98,64.77,0,0,0,0,0,0
0,0,67.82,1,3,65.06,0,0,0,0,0,74.8,0
1,40.62,62.15,2,4,73.89,0,0,0,0,0,43.75,59.94
0,0,76.76,3,4,70.84,0,0,0,0,85.52,0,0
1,55.75,80.57,2,1,78.55,0,63.96,0,0,0,0,0
0,0,68.28,2,4,56.72,0,0,0,0,0,0,79.55
1,60.04,82.09,1,2,64.37,0,63.85,0,0,72.25,0,0
1,41.08,70.64,1,1,76.48,0,64.91,0,0,0,0,0
0,0,59.36,2,4,72.68,0,0,0,0,0,71.12,0
0,0,69.21,2,3,75.67,0,0,0,0,0,82.49,0
0,0,64.73,3,2,53.47,0,0,0,0,0,71.03,0
1,69.29,74.6,3,4,54.52,0,0,0,0,0,69.82,78.82
1,31.89,66.01,1,4,78.2,0,0,0,0,51.19,0,42.39
0,0,69.26,3,3,55.2,0,0,0,0,0,0,82.9
0,0,59.15,2,2,82.74,0,0,0,0,68.05,0,0
0,0,80.69,3,3,66.58,0,0,0,0,92.46,0,0
0,0,66.44,1,3,69.38,0,0,0,0,0,78.16,0
1,41,59.31,3,2,75.29,0,0,0,0,42.37,0,56.75
0,0,96.31,3,3,54.14,0,0,0,0,0,0,100
0,0,55.87,2,2,76.16,0,0,0,0,0,0,66.66
1,30.69,75.07,3,4,61.43,49.81,0,0,0,0,0,56.79
1,64.44,48.36,3,1,85.2,47.95,0,0,0,0,0,0
0,0,73.09,2,4,76.05,0,0,0,0,80.96,0,0
1,63.68,71.88,3,3,81.75,72.72,0,0,0,0,0,58.33
0,0,67.48,1,4,60.6,0,0,0,0,0,0,75.76
1,36.57,56.36,3,4,74.83,46.34,0,0,0,0,0,55.68
1,75.09,61.41,1,4,70.34,0,0,0,0,69.99,0,65.45
0,0,61.93,2,2,74.54,0,0,0,0,0,0,72.51
1,89.39,58.26,1,3,39.94,0,0,0,0,77.22,0,78.78
0,0,60.52,1,2,69.33,0,0,0,0,71.57,0,0
0,0,84.35,1,1,74.67,0,0,0,0,93.91,0,0
1,71.33,73.91,3,3,77.07,77.96,0,0,0,0,73.9,0
1,39.05,83.31,2,2,46.72,0,0,64.38,0,69.97,0,0
0,0,60.11,3,3,65.92,0,0,0,0,70.2,0,0
1,56.24,65.69,3,4,64.32,69.69,0,0,0,0,60.71,0
1,58.59,52.63,3,2,67.22,0,0,0,0,52.41,45.98,0
1,65.96,58.1,1,2,75.98,0,0,0,0,53.09,0,56.64
0,0,67.09,2,2,70.63,0,0,0,0,0,79.7,0
1,42.74,65.79,3,4,89.1,55.65,0,0,0,0,0,58.81
1,69.01,87.77,2,3,58.21,0,0,0,88.09,75.38,0,0
0,0,71.08,2,3,87.56,0,0,0,0,0,0,82.79
1,62.62,67.35,1,4,53.54,0,0,0,0,65.5,65.89,0
0,0,74.59,3,3,69.41,0,0,0,0,0,0,85.59
0,0,70.27,2,2,80.06,0,0,0,0,0,0,81.4
0,0,59.14,3,2,60.62,0,0,0,0,0,0,67.97
0,0,63.73,3,1,70,0,0,0,0,73.62,0,0
1,73.83,83.99,3,3,69.22,71.9,0,0,0,0,76.9,0
0,0,83.04,2,1,62.12,0,0,0,0,0,0,90.32
0,0,72.57,1,1,58.36,0,0,0,0,83.44,0,0
0,0,80.19,2,3,46.46,0,0,0,0,0,0,89.13
1,66.75,86.43,1,3,72.35,0,0,0,80.37,0,82.27,0
0,0,65.58,1,4,53.66,0,0,0,0,0,75.92,0
0,0,71.84,2,2,81.37,0,0,0,0,83.38,0,0
0,0,72.21,2,3,64.54,0,0,0,0,0,84.73,0
0,0,61.73,3,2,69.82,0,0,0,0,0,70.16,0
0,0,74.46,1,1,78.14,0,0,0,0,0,86.5,0
0,0,58.56,2,1,62.79,0,0,0,0,70.9,0,0
0,0,71.02,1,1,66.58,0,0,0,0,0,82.26,0
0,0,67.31,1,4,62.27,0,0,0,0,0,78.1,0
0,0,74.3,2,3,74.69,0,0,0,0,85.21,0,0
0,0,56.45,1,2,50.63,0,0,0,0,0,0,65.84
0,0,64.79,2,2,70.46,0,0,0,0,0,0,77
0,0,88.83,2,1,68.02,0,0,0,0,100,0,0
1,80.14,68.65,2,3,67.45,0,0,0,0,73.28,0,75.75
1,62.97,70.68,3,1,80.4,67.04,0,0,0,0,0,0
0,0,63.3,3,2,70.44,0,0,0,0,0,0,72.09
1,73.1,70.45,3,4,83.11,68.36,0,0,0,0,81.41,0
1,89.61,73.8,1,2,71.08,0,0,0,73.22,0,78.36,0
1,67.17,65.24,3,1,62.45,61.21,0,0,0,0,0,0
0,0,67.51,1,4,66.45,0,0,0,0,0,77.49,0
1,47.01,68.34,2,2,64.53,0,0,0,0,59.1,0,53.36
1,64.58,72.96,1,4,62.86,0,0,0,0,77.91,59.32,0
0,0,81.31,2,1,66.07,0,0,0,0,92.61,0,0
1,63.67,63.31,2,3,65.5,0,0,0,0,0,72.51,71.07
1,48.3,78.06,2,3,49.03,0,63.08,0,0,61.95,0,0
1,61.34,78.05,2,3,56.06,0,0,61.24,0,0,75.67,0
1,58.06,72.55,2,2,76.64,0,0,55.76,0,0,0,72.98
0,0,80.82,2,4,89.78,0,0,0,0,0,86.73,0
1,35.07,70.99,3,4,75.69,0,0,0,0,0,52.19,52.16
0,0,71.08,1,3,66.07,0,0,0,0,0,0,83.06
1,68.93,68.26,3,4,76.68,62.27,0,0,0,0,0,73.95
1,66.67,67.3,3,3,66.14,59.54,0,0,0,0,76.68,0
1,59.94,67.9,1,4,56.88,0,0,0,0,55.12,62.48,0
1,32.91,51.39,3,2,66.4,0,0,0,0,34.84,43.21,0
1,59.71,76,3,4,67.07,0,0,0,0,0,75.48,68.6
0,0,66.78,2,4,51.71,0,0,0,0,0,0,72.01
0,0,55.31,2,2,62.27,0,0,0,0,0,64.29,0
0,0,79.7,3,4,76.92,0,0,0,0,0,88.06,0
1,36.89,60.24,1,1,65.19,0,54.78,0,0,0,0,0
0,0,78.59,2,1,93.86,0,0,0,0,0,89.94,0
1,65.59,62.58,3,3,62.49,0,0,0,0,0,63.01,64.59
0,0,79.59,3,2,64.23,0,0,0,0,0,88.2,0
0,0,88.99,3,3,73.44,0,0,0,0,99.06,0,0
0,0,54.05,2,2,62.36,0,0,0,0,0,64.36,0
1,47.72,67.45,3,2,65.6,0,0,0,0,56.39,55.98,0
0,0,79.57,3,1,69.97,0,0,0,0,89.24,0,0
1,62.11,72.8,3,4,65.93,75.68,0,0,0,0,74.93,0
0,0,72.82,1,3,66.69,0,0,0,0,0,0,82.03
1,66.52,79.16,2,2,54.05,0,77.45,0,68.95,0,0,0
1,56.93,62.11,3,2,67.23,0,0,0,0,0,67.67,61.98
1,57.39,57.17,1,2,69.72,0,0,0,0,63.57,0,62.43
1,87.86,62.86,3,2,62.32,0,0,0,0,79.45,78.48,0
1,66.22,83.34,3,3,69.53,0,0,0,0,0,66.55,77.18
1,58.07,62.36,1,2,69.81,0,0,0,0,60.14,50.95,0
1,66.83,54.65,3,3,71.19,69.06,0,0,0,0,0,60.2
1,63.34,81.57,3,2,64.94,0,0,0,0,0,62.72,82.39
1,27.64,64.88,1,4,90.78,0,0,0,0,0,42.04,51.49
1,69.75,65.51,3,1,61.48,0,74.73,0,0,0,0,0
0,0,56.06,2,2,66.93,0,0,0,0,63.26,0,0
1,48.3,75.3,1,1,59.63,65.54,0,0,0,0,0,0
0,0,75.68,3,4,69.54,0,0,0,0,0,0,86.37
0,0,64.5,2,4,70.52,0,0,0,0,0,0,78.66
1,64.4,58.06,3,1,64.74,52.27,0,0,0,0,0,0
0,0,51.08,1,4,61.58,0,0,0,0,0,61.18,0
1,49.2,75.68,3,2,61.06,68.56,0,0,0,0,0,57.1
1,78.64,95.96,2,4,55.7,0,82.25,0,0,0,0,96.78
0,0,74.04,3,2,75.64,0,0,0,0,0,0,84.31
1,46.87,76.08,3,2,80.11,0,60.48,0,0,55.72,0,0
0,0,71.47,3,1,82.35,0,0,0,0,82.89,0,0
0,0,73.5,2,3,73.95,0,0,0,0,0,81.38,0
0,0,67.67,2,2,55.63,0,0,0,0,77.68,0,0
0,0,72.94,3,2,61.29,0,0,0,0,0,83.89,0
1,56.75,61.99,3,4,79.08,61.53,0,0,0,0,49.88,0
1,48.24,57.59,1,2,68.08,0,0,0,0,54.83,0,46.33
1,70.97,71.11,1,1,65.42,0,72.87,0,0,0,0,0
0,0,70.98,2,2,71.29,0,0,0,0,0,0,80.92
1,61.06,58.26,1,1,60.29,0,58.62,0,0,0,0,0
0,0,64.49,3,1,68.34,0,0,0,0,0,71.37,0
0,0,66.5,1,4,78.06,0,0,0,0,73.24,0,0
0,0,77.16,2,2,53.86,0,0,0,0,0,87.05,0
0,0,71.59,2,1,81.88,0,0,0,0,0,83.12,0
0,0,68.32,3,1,64.85,0,0,0,0,0,0,82.99
0,0,54.08,2,4,70.3,0,0,0,0,67.93,0,0
1,66.21,72.7,1,4,85.9,62.85,0,0,63.77,0,0,0
1,57.01,75.29,2,4,82.64,66.56,0,0,0,0,67.54,0
1,70.04,91.98,3,1,57.71,90.08,0,0,0,0,0,0
0,0,74.46,1,2,76.34,0,0,0,0,0,0,81.96
0,0,79.24,2,4,69.02,0,0,0,0,86.15,0,0
1,61.57,79.34,1,3,62.73,0,0,65.68,0,63.1,0,0
1,31.29,51.87,1,4,52.64,0,0,0,0,0,41.76,39.9
1,25.72,68.75,1,3,86.04,0,0,0,0,0,50.68,44.35
0,0,68.3,3,4,72.39,0,0,0,0,0,81.88,0
1,59.43,65.4,2,2,73.14,0,0,0,0,59.27,0,65.92
1,57.64,78.57,3,3,67.09,72.25,0,0,0,0,0,74.44
0,0,86.27,3,2,85.45,0,0,0,0,92.96,0,0
0,0,60.76,2,3,48.94,0,0,0,0,71.19,0,0
1,48.95,68.44,2,2,78.18,0,0,0,0,50.05,57.56,0
1,68.33,74.25,1,4,68.4,0,0,0,0,79.41,75.08,0
0,0,62.2,2,2,75.53,0,0,0,0,0,0,73.4
0,0,48.83,2,2,85.71,0,0,0,0,0,0,59.46
0,0,67.85,2,4,70.29,0,0,0,0,0,0,76.94
0,0,58.96,2,2,77.3,0,0,0,0,0,68.71,0
1,67.57,50.62,3,1,69.45,64.91,0,0,0,0,0,0
1,42.84,79.02,2,4,69.35,0,0,0,0,0,69.63,65.12
1,49.21,86.35,1,1,81.55,76.68,0,0,0,0,0,0
1,41.54,75.29,2,4,86.68,67.91,0,0,0,60.43,0,0
1,52.4,74.16,2,2,69.66,0,0,67.26,70.61,0,0,0
0,0,74.34,1,3,76.73,0,0,0,0,0,83.27,0
0,0,69.22,3,2,86.49,0,0,0,0,74.8,0,0
1,43.53,74.49,3,1,78.26,63.14,0,0,0,0,0,0
0,0,68.69,2,4,75.43,0,0,0,0,81.54,0,0
1,61.29,62.49,1,3,84.51,0,0,0,0,0,61.26,53.84
1,52.59,82.78,2,3,58.49,0,75.51,75.41,0,0,0,0
1,38.9,77.49,2,1,63.13,0,67.22,0,0,0,0,0
1,57.38,96.57,3,2,70.47,0,0,0,74.79,0,0,80.79
0,0,61.81,2,1,69.89,0,0,0,0,73.74,0,0
1,27.55,55.55,1,2,64.61,0,0,0,0,48.6,41.87,0
1,54.06,83.42,1,1,75.68,61.79,0,0,0,0,0,0
1,93.81,68.95,3,2,65.71,0,0,0,0,0,91.04,89.76
0,0,83.57,3,2,55.3,0,0,0,0,0,0,93.44
1,63.9,90.14,2,2,58.92,0,0,76.86,0,74.63,0,0
0,0,56.27,1,3,57.84,0,0,0,0,67.06,0,0
0,0,61.43,1,4,74.28,0,0,0,0,76.02,0,0
1,58.75,53.19,1,3,74.1,0,0,0,0,46.93,46.01,0
0,0,68.49,2,1,82.22,0,0,0,0,0,77.61,0
0,0,62.79,3,1,69.82,0,0,0,0,76.72,0,0
1,46.92,50.59,1,3,68.85,0,0,0,0,0,52.7,40.48
1,77.65,71,2,3,48.71,0,75.51,0,0,0,0,76.81
0,0,82.82,2,2,77.59,0,0,0,0,89.99,0,0
1,85.46,60.3,2,1,57.72,66.19,0,0,0,0,0,0
0,0,82.45,2,2,81.58,0,0,0,0,93.2,0,0
1,44.95,76.97,3,4,59.02,53.92,0,0,0,0,62.11,0
1,62.62,69.35,1,1,58.7,0,66.42,0,0,0,0,0
1,74.73,59.42,1,4,73.79,0,0,0,0,0,68.07,59.97
0,0,65.31,1,2,76.98,0,0,0,0,75.31,0,0
0,0,91.28,3,4,75.64,0,0,0,0,0,100,0
0,0,66.11,2,3,75.96,0,0,0,0,0,80,0
1,52.42,75.7,1,3,56.7,62.41,0,72.08,0,0,0,0
0,0,67.26,3,2,63.15,0,0,0,0,72.74,0,0
1,46.3,59.02,3,3,64.45,47.36,0,0,0,0,0,58.82
1,57.32,76.9,2,4,76.7,63.02,0,0,0,0,0,62.09
0,0,86.49,1,2,96.35,0,0,0,0,93.19,0,0
1,54.91,80.65,1,2,52.38,70.33,71.54,0,0,0,0,0
0,0,86.09,2,1,68.25,0,0,0,0,0,0,97.83
1,54.06,71.43,1,3,71.07,0,0,0,60.47,0,0,67.4
0,0,69.97,3,4,77.05,0,0,0,0,0,79.46,0
1,46.51,75.28,3,1,65.99,63.44,0,0,0,0,0,0
1,72.56,67.77,3,3,54.28,73.82,0,0,0,0,0,76.6
0,0,65.09,3,4,70.4,0,0,0,0,0,0,73.44
0,0,54.06,2,1,86.29,0,0,0,0,64.86,0,0
1,52.09,80.18,2,2,52.87,0,0,0,73.51,0,72.36,0
0,0,70.5,2,1,60.46,0,0,0,0,78.9,0,0
1,78.15,53.98,1,2,78.86,0,0,0,0,61.87,0,68.32
1,43.1,51.82,2,2,86.62,0,0,0,0,47.56,0,41.04
1,45.69,87.72,3,2,68.6,70.61,0,0,71.54,0,0,0
